review_id,timestamp,sentiment,language,country,playtime_hours,helpful_votes,recommendation,review_text,source
221217338,2026-03-21T01:03:58+00:00,negative,english,,1.63,0,not_recommended,"I had tried it on PS4 when it first came out and found it kind of fun, but kind of soulless. It was just so obviously motivated by greed it kind of gave me the ick.  Thought I would try it again on Steam deck. Weirdly it gave me a very pleasant experience of nostalgia, and I was enjoying it, but as soon as I realized it was completely incompatible with Steamdeck's quick resume feature, I realized it was unplayable for me. ♥♥♥♥ live service games.",Steam
221212230,2026-03-20T23:52:05+00:00,positive,english,,25.2,0,recommended,"Its super grindyyyy game if you don""t wanna be pay to win, but the dlc is a bummer you will need to pay atleast 40 eur to access full game. But other wise its super fun atleast the story is made pretty good, but mid compared to first games so yeah, for me quite fun and good game, better with friends..",Steam
221211017,2026-03-20T23:35:17+00:00,positive,tchinese,,102.1,1,recommended,我是傻逼我愛玩,Steam
221207075,2026-03-20T22:42:14+00:00,positive,turkish,,373.05,0,recommended,Ben bu oyuna bayıldım,Steam
221205823,2026-03-20T22:26:47+00:00,positive,english,,130.2,0,recommended,"Played 1000s of hours in POE2, tried this game out this season and it is amazing. Can't recommend enough.",Steam
221205711,2026-03-20T22:25:23+00:00,positive,english,,13.98,0,recommended,"It would've been even better with an auction house and more skills/passives.    Also, adding a support class would also be nice, one that is mainly there for group play, to provide movement speed / damage / healing to players actively.",Steam
221202732,2026-03-20T21:47:58+00:00,positive,french,,232.35,0,recommended,:),Steam
221199115,2026-03-20T21:05:32+00:00,positive,russian,,4.72,0,recommended,"Всем шалом.   Наиграл мало но мне есть что сказать.  Я не шибко большой фанат этого жанра, называть его можно как угодно но для меня это всё равно на всегда останется ""Диаблойд"". Из подобных игр играл только в классическую диабло 1-2 и титан квест 1, но недавно преобрёл ремастер 2й. диаблы и прифигел. Очень чиловая игра, хотя в детстве я её не котировал (когда поиграл в первый раз.) Но сейчас зашло на ура и +W.  На волне удовольствия решил купить и эту часть, жаль разрабы решили сделать из нас гоев и продают длс дороже самой игры и при этом не дают скидосы на фулл издание... Но даже так игра не плохая, хотя лично для меня послабее чем ремастер Диабло 2. + я не особо понял прикола с превращением этой части в ммо но мб 3я. часть тоже ммо, вот они и решили.   Итог:  На скидосе можете взять с кентами под пиво с мацой поиграть, но лучше рубануть ремастер двойки.  Всем ой вей я пошел пить пивас с мацой.",Steam
221195547,2026-03-20T20:23:36+00:00,positive,english,,72.97,0,recommended,number go up,Steam
221195181,2026-03-20T20:19:08+00:00,positive,english,,35.37,0,recommended,Breath of fresh air from POE 2,Steam
221193524,2026-03-20T19:59:10+00:00,negative,koreana,,1215.57,0,not_recommended,매 시즌마다 제대로 만든적이없는게임 버그에 벨런스 개나주고,Steam
221190871,2026-03-20T19:28:53+00:00,positive,english,,4.62,0,recommended,"Waited till now to jump in, loving it so far.",Steam
221189065,2026-03-20T19:07:52+00:00,positive,brazilian,,22.5,0,recommended,"Jogo maravilhoso, porem... acho q deveria ter mais missoes e skins para liberar. Mais parcerias como essa de Doom, seria incrivel.",Steam
221188221,2026-03-20T18:58:49+00:00,negative,schinese,,126.9,4,not_recommended,都这样了还能有好评呢？,Steam
221187704,2026-03-20T18:52:52+00:00,negative,schinese,,67.17,3,not_recommended,战网转steam 暴雪的家人什么时候复活什么时候再回坑买DLC,Steam
221186241,2026-03-20T18:37:42+00:00,positive,english,,60.78,0,recommended,"I'm not a ARPG Jihadist. I don't Minmax. I don't Theorycraft. I just like to Grind Stuff and I like earning Skills, Gear, and Cosmetics while doing it. Good enough for that, good enough for me.",Steam
221182522,2026-03-20T17:57:13+00:00,positive,polish,,139.12,0,recommended,Idzie w dobrą stronę :),Steam
221182026,2026-03-20T17:52:03+00:00,negative,english,,15.75,0,not_recommended,Paladin has no Smite :(,Steam
221180554,2026-03-20T17:36:05+00:00,positive,english,,94.28,0,recommended,The OG nuf said,Steam
221178584,2026-03-20T17:16:14+00:00,negative,schinese,,115.75,1,not_recommended,神人才能想出来的dlc捆绑卖法,Steam
221177565,2026-03-20T17:06:08+00:00,positive,brazilian,,237.02,0,recommended,"O jogo é absolutamente incrível se você nunca jogou antes. A campanha é sensacional, vai te prender e prender sua namorada em modo cooperativo local. Você vai se divertir pra caramba.    As avaliações negativas vêm principalmente da comparação com as experiências de “final de jogo” do Diablo legado, que são muito melhores do que o que Diablo 4 tem a oferecer. Depois que você termina a campanha, o jogo se torna em grande parte vazio. Um ciclo repetitivo de final de jogo que, uma vez totalmente investido, rapidamente se afunila.    Você vai facilmente investir 40 horas divertidas no jogo, provavelmente mais, antes de chegar naquele ponto de “sabe, esse jogo valeu o preço pela diversão que tive”.    Os haters estão presos em um mundo onde você tinha que investir centenas de horas em um não MMO, do qual a indústria se afastou completamente.",Steam
221172855,2026-03-20T16:19:58+00:00,positive,polish,,19.67,0,recommended,przyjemna na kompie jeszcze bardziej na moim rog ally polecam,Steam
221166188,2026-03-20T15:18:51+00:00,positive,turkish,,84.97,5,recommended,“Az oynarım” diye girilen ama günleri yiyen oyun...,Steam
221163358,2026-03-20T14:52:36+00:00,negative,english,,124.92,1,not_recommended,"“Fun idea, awful progression: Season 12 doesn’t respect your time.” Season 12 fails one key thing: it doesn’t respect your time. Masterworking progression is choked by Obducite scarcity, and many players report drop rates feel drastically lower than previous seasons.  If you’re a casual/working player with limited time, you’ll struggle to make meaningful progress in the little time you have.  Blizzard: fix this. Either buff Obducite rewards across core activities or reduce Masterworking costs, and communicate clearly whether the current drop rate is intended or a bug.",Steam
221160624,2026-03-20T14:26:48+00:00,negative,schinese,,142.25,3,not_recommended,dlc不降价。真狗。亚洲价格扛住，跑了不玩了,Steam
221158243,2026-03-20T14:03:04+00:00,negative,schinese,,512.52,4,not_recommended,暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼，暴雪是真tm傻逼,Steam
221155816,2026-03-20T13:38:57+00:00,positive,russian,,39.53,1,recommended,"Как сказать, есть такое ощущение что с меня выкачивают гроши за скины. Уважаемые разрабы этой наркоты жду от вас подякую",Steam
221155545,2026-03-20T13:36:16+00:00,negative,schinese,,38.37,2,not_recommended,无法安装， 更新6G，结果变成了50G，再变成103G。 下载完后提示更新失败，点重新安装，从5分钟到10分钟，再到20分钟， 一晚上5个钟头都没更新好，气笑了,Steam
221154583,2026-03-20T13:26:42+00:00,negative,schinese,,0.08,1,not_recommended,说我年龄不够！我只能给个差评了,Steam
221154157,2026-03-20T13:22:37+00:00,negative,schinese,,46.87,2,not_recommended,sb暴雪就爱乱封号，谁玩暴雪游戏谁倒一辈子霉,Steam
221153571,2026-03-20T13:16:34+00:00,positive,ukrainian,,30.48,0,recommended,"Файно,давно хотів зіграти. Грою покищо задоволений!",Steam
221145175,2026-03-20T11:46:57+00:00,negative,german,,86.7,5,not_recommended,"Ich mag das Konzept von Blizzard nicht. Das Game ist schon echt teuer und dennoch gibt es Unmengen an InGame Käufen. Zwar gibt es fortlaufend Updates, aber die Nerven mich mehr, als das sie Spaß machen. Wenn ich ein Game spielen will, möchte ich nicht schon wieder das hundertste große Update herunterladen müssen. Dabei ist die Grafik echt ein Traum und meinen Charakter habe ich sehr geliebt. Ein weiteres Diablo Spiel würde ich mir nun nicht nochmal kaufen.",Steam
221138451,2026-03-20T10:27:57+00:00,positive,polish,,31.98,0,recommended,kupcie bo chce klan zalozyc,Steam
221137650,2026-03-20T10:18:34+00:00,negative,english,,1.25,15,not_recommended,Paid game with F2P levels of monetisation exploitation. Go play Grim Dawn or something idk instead of this Bobby Kotick type game.,Steam
221134662,2026-03-20T09:42:04+00:00,negative,schinese,,82.92,3,not_recommended,sb,Steam
221129609,2026-03-20T08:36:09+00:00,negative,english,,286.4,4,not_recommended,"This is for steam version of Diablo 4. Since the release on steam in 2023, steam users are unable to whisper non-friends in-game. It's extremely annoying in-game during trading etc. Devs probably don't plan on fixing this anytime soon if they haven't in 2+ years. I suggest not buying on steam.",Steam
221127677,2026-03-20T08:09:15+00:00,positive,english,,123.97,1,recommended,Super!,Steam
221127245,2026-03-20T08:03:27+00:00,positive,schinese,,139.47,0,recommended,刷子游戏天花板,Steam
221126229,2026-03-20T07:48:55+00:00,positive,spanish,,403.85,0,recommended,muy buen juego lo tiene todo,Steam
221124994,2026-03-20T07:30:37+00:00,positive,russian,,70.32,0,recommended,топ пве фармилка,Steam
221119124,2026-03-20T06:09:35+00:00,positive,schinese,,329.83,0,recommended,Better and better！,Steam
221113413,2026-03-20T04:50:30+00:00,negative,russian,,44.32,5,not_recommended,"Я конечно не особо искушенный фанат жанра ( на самом деле от слова совсем ), но даже тот же Titan Quest который вышел в далеком 2006 году был на порядок интереснее чем Diablo 4. Мое мнение сформировалось на личном опыте первого прохождения за разбойника лучника. Я принципиально не посмотрел ни одного гайда по раскачке на ютубе, так как в таких играх я люблю вникать в механики сам и экспериментировать путем метода проб и ошибок. По мере прохождения игры где то на 35 + - уровне я открыл пассивную способность под названием точность, которая стакается при 3ех атаках и после наносит гарантированный крит вплоть до 360 процентов от начального урона любыми способностями стрелка и в принципе с этого момента игру можно было заканчивать. Все. Я превратился в долбанную машину для убийства которая в среднем наносила около 40к дамага своими скиллами. Эту игру реально и на полном серьезе можно было заканчивать, так как остаток геймплея превратился в настакивание 3ех атак и прожимания скиллов стрелка. Всех самых сложных боссов игры на сложности эксперт я убивал буквально за 20 секунд вообще не коцаясь. После прохождения компании я увеличил уровень сложности до покаяния, но я остался такой же машиной смерти и особо не напрягаясь крушил все и всех еще в течении 5 часов прежде чем понял всю бессмысленность этой игры, так она превращается просто в бесконечный гриндерный дроч. Как люди наигрывают в это сотни часов для меня за гранью понимания...  Из плюсов для себя отметил фанатстическую стилистику и супер крутую атмосферу умирающего мира, в остальном как было сказанно выше это самый обыкновенный тайм киллер гринд слэшер и зачем делать из этого жанра псевдо ммо, кроме как заработать денег на задротах мне не ясно.  Про то как прогрели гоев с DLC уже всем известно, хотя мне по большому счету вообще все равно, так как после первого прохождения я понял что в эту игру я вряд ли вернусь  5/10 хватило только на 1 прохождение",Steam
221112266,2026-03-20T04:35:02+00:00,positive,english,,244.27,0,recommended,:),Steam
221107295,2026-03-20T03:27:21+00:00,positive,brazilian,,60.42,0,recommended,TOPZERA,Steam
221105356,2026-03-20T03:00:37+00:00,positive,spanish,,29.17,0,recommended,"Voy apenas Blizzard, si puedes me adaptas el jueguito a una 4060ti para disfrutarlo aún más. No te cuesta mucho amar a un vil nigromante. <3",Steam
221101408,2026-03-20T02:07:10+00:00,positive,english,,38.02,0,recommended,"Super jeu, par contre les sorcieres c'est pas foufou",Steam
221098445,2026-03-20T01:27:48+00:00,positive,koreana,,38.25,0,recommended,재밌어요,Steam
221095910,2026-03-20T00:55:21+00:00,positive,russian,,7.95,0,recommended,Не чё такая игра  Game cool,Steam
221090187,2026-03-19T23:40:29+00:00,positive,english,,13.73,0,recommended,666,Steam
221089261,2026-03-19T23:28:12+00:00,positive,latam,,16.68,1,recommended,Ta weno.,Steam
221087302,2026-03-19T23:02:29+00:00,positive,brazilian,,310.57,0,recommended,"Muito Bom, vale muto apena!",Steam
221086528,2026-03-19T22:51:21+00:00,positive,russian,,34.73,0,recommended,dsd,Steam
221084814,2026-03-19T22:24:56+00:00,positive,latam,,3.07,0,recommended,"Excelente juego si te gusta mucho la saga Diablo te lo recomiendo, cuenta con muchas horas de diversión y una historia muy interesante",Steam
221083800,2026-03-19T22:07:59+00:00,positive,brazilian,,64.55,0,recommended,Ouu ti falar que o joguinho é bão viu,Steam
221083388,2026-03-19T22:01:04+00:00,positive,english,,55.98,0,recommended,"Really fun, casual friendly and kicks ass on the steamdeck oled. W.",Steam
221082854,2026-03-19T21:52:48+00:00,positive,brazilian,,4.85,0,recommended,legal,Steam
221082412,2026-03-19T21:45:18+00:00,negative,schinese,,901.68,0,not_recommended,开卖DLC2的时候既然给网易当儿子。,Steam
221080951,2026-03-19T21:22:09+00:00,positive,brazilian,,91.95,0,recommended,Sim,Steam
221077848,2026-03-19T20:34:16+00:00,positive,turkish,,29.48,667,recommended,Günün nasıl geçtiğini anlayamayacanız oyun.,Steam
221076215,2026-03-19T20:08:40+00:00,positive,english,,80.18,0,recommended,Better than Diablo 3. Much worse than Diablo 2. It's still fun to hack and slay.,Steam
221065320,2026-03-19T17:33:17+00:00,positive,english,,10.53,2,recommended,It's sick,Steam
221062656,2026-03-19T16:54:40+00:00,negative,tchinese,,520.3,2,not_recommended,"我有一天上線發現我打的神裝全部變成遺物,天打雷劈 為了調整數值把前面玩家的努力都先廢了一遍 辛苦Build出來的流派也變得完全不能用 非天梯根本被放棄了我傻眼 看起來跟暗黑3當年一樣數值玩法都還沒調整完,目前是個半成品的遊戲 中間的這些季賽我試著努力玩過,也都缺了些味道 地圖太大,騎馬沒有意義,居然還設計了趕路要下馬跳過去再上馬的障礙!?  2026 暗黑 3 修了28個賽季 現在內容只是輪迴 但是變神作了  2026 暗黑 2 重製版 神作重製不廢話 還多新職業直接玩爆 2026 暗黑 4 蛤..買時裝 買翅膀 開放世界...算了 最後居然讓我變成屠夫,還是等28賽季後再回來看看",Steam
221060821,2026-03-19T16:28:00+00:00,positive,russian,,101.63,0,recommended,Мое почтение!,Steam
221060573,2026-03-19T16:24:22+00:00,negative,english,,1.72,9,not_recommended,has this cow been milked yet?,Steam
221058953,2026-03-19T16:00:19+00:00,positive,tchinese,,8.82,0,recommended,"還是2代經典, 4也不錯",Steam
221047907,2026-03-19T13:11:13+00:00,negative,schinese,,151.87,0,not_recommended,服务器跟一坨屎一样，紫装还不能1级穿，不知道什么时候改的，捞的一,Steam
221046451,2026-03-19T12:43:34+00:00,positive,spanish,,59.55,0,recommended,muy bueno,Steam
221043114,2026-03-19T11:35:29+00:00,positive,english,,43.68,3,recommended,"i love the gameplay ,i just wished the Monk was available same in DIABLO 3",Steam
221041505,2026-03-19T11:02:07+00:00,positive,dutch,,135.72,0,recommended,"You play, you die, you go again. Nice timekiller",Steam
221041220,2026-03-19T10:55:36+00:00,positive,russian,,55.5,6,recommended,Красивое https://steamcommunity.com/sharedfiles/filedetails/?id=3589426580,Steam
221041094,2026-03-19T10:52:50+00:00,negative,turkish,,14.87,2,not_recommended,Sinematik seviyorsanız buyrun izleyin parasını hak ettiğini düşünmüyorum izometrik açısı berbat aşırı oto skill spam vs neyse build derinliği sınırlı poe2 oynuyorum şuan ve oyun oynadığımı hissediyorum gerçekten Diablo4 alarak paramı boşa harcadım,Steam
221040035,2026-03-19T10:27:43+00:00,negative,schinese,,103.85,2,not_recommended,乱封号也是牛逼的,Steam
221039767,2026-03-19T10:21:28+00:00,positive,english,,31.63,0,recommended,Yes,Steam
221038911,2026-03-19T10:00:26+00:00,negative,schinese,,38.05,2,not_recommended,不开加速器玩不了，开了加速器可能被封，暴雪，你还是快点倒闭吧,Steam
221037633,2026-03-19T09:27:56+00:00,positive,schinese,,14.8,0,recommended,很经典，很好,Steam
221036446,2026-03-19T08:55:41+00:00,negative,russian,,137.9,3,not_recommended,.,Steam
221035523,2026-03-19T08:29:41+00:00,positive,schinese,,1307.45,1,recommended,好玩 爱玩 已经拉完了 没得拉了 只能向上了,Steam
221034882,2026-03-19T08:11:11+00:00,positive,schinese,,76.7,0,recommended,好不好玩不知道，上头是真的，开游戏的时候打算看两眼就下线，但结果再刷一把就睡环节之后实际下线时间总是凌晨三点起步了,Steam
221034801,2026-03-19T08:08:55+00:00,negative,schinese,,9.72,5,not_recommended,用二十分钟创建了一个暴雪战网的国际服账号，此后三个月没上线，再登录账号已经被永久停权，好样的暴雪,Steam
221034367,2026-03-19T07:56:53+00:00,positive,russian,,57.47,0,recommended,Кайф,Steam
221033978,2026-03-19T07:45:32+00:00,positive,schinese,,136.05,0,recommended,刷起来很爽,Steam
221031343,2026-03-19T06:30:10+00:00,negative,russian,,114.5,11,not_recommended,"В погоне за жадностью, маленькая инди компания ""Близзард"" находящаяся на грани банкротства, выпускает длс стоимостью дороже самой игры, надеюсь карма свое возьмет и бедолаги свое получат...",Steam
221027971,2026-03-19T04:55:42+00:00,positive,english,,42.37,1,recommended,"Maybe in 2023 this game was boring, but now it’s much better.",Steam
221027266,2026-03-19T04:36:37+00:00,positive,schinese,,275.62,1,recommended,非常的美味,Steam
221026176,2026-03-19T04:08:35+00:00,positive,english,,22.98,0,recommended,its a fun game to pass the time though a big tough to fully understand,Steam
221025339,2026-03-19T03:47:09+00:00,positive,english,,140.42,0,recommended,Is pretty good and fun,Steam
221024581,2026-03-19T03:28:01+00:00,positive,english,,142.88,0,recommended,new seasons format is very engaging and fun,Steam
221019345,2026-03-19T01:29:58+00:00,positive,english,,22.88,0,recommended,Super fun multiplayer for just kicking back with friends!,Steam
221015286,2026-03-19T00:02:30+00:00,negative,english,,105.9,3,not_recommended,"It starts off okay, but once you get a character to max level, the loop is your standard MMO grind. Add in not tradeable loot drops so if you roll a mythic that would be AWESOME for a buddy's toon/build, you're stuck on screwed.  Ground for hours, got multiple mythics that all of which were not for my class/build, and you're forced to either drop em, or make a new char/toon to make use of it after investing another few hours, at least, to speedrun the game so you can use it.  Add in the DLC requirements per-class beyond the base classes, it's basically WOW. The UI is built in the same fashion, the flow and abilities are like WOW. Take the base idea of Diablo, throw in some microtransactions, DLC restricted classes, and sprinkle WOW elements everywhere between how the game feels and looks.  I absolutely do not recommend this game. Diablo 3 was bad, but this is just disrespectful.  Random crashes, poor loot pools, extremely redundant and boring post-game grinds, sad sloppy toppy equivalent for events, just don't. If you're that curious, go watch a YT playthrough but I don't recommend wasting your money on this title. Diablo 1, 2, and the remasters would be a much better place to put your money.",Steam
221012722,2026-03-18T23:11:51+00:00,positive,english,,44.5,0,recommended,good,Steam
221011921,2026-03-18T22:56:46+00:00,negative,english,,208.32,1,not_recommended,"Blizzard has disabled the Paladin’s wing VFX of Paladin (Arbiter ) skills in Season 12, a feature that was advertised in the trailer to sell more back tropy. This change may feel disappointing to players who expected the original visual effects to be included. It’s something worth considering when deciding how to engage with the game or support the company. Honest it just straight up a scam",Steam
221010275,2026-03-18T22:26:03+00:00,positive,tchinese,,49.75,0,recommended,very good,Steam
221009282,2026-03-18T22:07:34+00:00,positive,english,,152.57,0,recommended,The game itself is great. Problem is you gamble arriving to a black screen every time you see a loading screen. The only fix is to close the game which ends any buffs you had going. I'm also getting audio glitches and freezes from the program not responding. I'd assume its my computer if this wasn't the only game to ever have these problems.,Steam
221007972,2026-03-18T21:43:59+00:00,negative,french,,31.88,1,not_recommended,TOUJOURS PAREILLE,Steam
221006937,2026-03-18T21:25:02+00:00,positive,french,,16.7,0,recommended,"C'est super comme jeu ! On s'amuse, et le trailer est très démonstratif de ce qu'on peut s'attendre en game !",Steam
221005824,2026-03-18T21:05:08+00:00,positive,latam,,101.85,0,recommended,juegardo,Steam
221005073,2026-03-18T20:52:17+00:00,positive,english,,277.33,1,recommended,"Diablo 4 is a fantastic game, aside from the expensive MTX",Steam
221004130,2026-03-18T20:35:11+00:00,negative,english,,148.42,5,not_recommended,Small indie Mobile game devs,Steam
221001943,2026-03-18T19:56:10+00:00,positive,english,,40.3,0,recommended,"I do not appreciate the micro-transactions. They suck. They really taint a great game.  Regardless of them, I _do_ think the content that is available is worth the asking price. The DLC is another story though.",Steam
220997105,2026-03-18T18:35:57+00:00,positive,english,,394.55,0,recommended,i really x3 like it... it's fun to play it steam deck,Steam
220996041,2026-03-18T18:19:54+00:00,positive,french,,10.63,0,recommended,TOP,Steam
220995027,2026-03-18T18:04:04+00:00,positive,ukrainian,,230.5,1,recommended,"Гра спочатку видалась важкою , так як багато інфи якої побачив у 1 раз. Мій експіріенс це Д2 , вирішив попробувати Д4 , графа хороша , багато механік ,комбінацій . Гра цікава , пройшов всю сюжетку.Скажу що пройшов б ще раз. Кат сцени це рівень Голівудських фільмів. Гра постійно манить зайти і засісти на якихось пару годин. Please add Ukrainian !!!",Steam
220993644,2026-03-18T17:41:06+00:00,positive,english,,136.82,0,recommended,Amazing game!  Money well spent.  Still going.,Steam
220993332,2026-03-18T17:36:00+00:00,positive,latam,,487.47,0,recommended,voy a acabar,Steam
220992519,2026-03-18T17:23:08+00:00,negative,english,,0.53,1,not_recommended,Do not buy this game on Steam!I bought it like so many especially because I am trying to make steam my main gaming store. If you have this already through Battle.net do not waste your money. This game is extremely laggy and takes forever for it to load. If it will even let you in. I bought several weeks ago and had the same issue thinking Steam would get the issue fixed. Boy was I wrong!,Steam
220985276,2026-03-18T15:29:03+00:00,negative,russian,,136.32,1,not_recommended,дрочильная ♥♥♥♥♥.,Steam
220982044,2026-03-18T14:37:39+00:00,positive,english,,11.9,0,recommended,"I don’t really get why Diablo IV gets so much hate. Maybe I can’t fully compare since I didn’t play the previous games, but I’m really enjoying it.  The atmosphere is amazing - dark and moody, the music is beautiful. I’m not super focused on stats, I just like running around, exploring, and taking it all in :D Lilith is absolutely epic and one of the highlights for me.   I can understand that players who care more about deep mechanics might feel differently, but if you’re here for the vibe and world, it’s definitely worth it.",Steam
220978104,2026-03-18T13:30:15+00:00,negative,schinese,,225.4,0,not_recommended,垃圾游戏，乱几把封号死妈,Steam
220976625,2026-03-18T13:04:12+00:00,positive,english,,64.55,0,recommended,"Diablo is one of my favorite franchises. I’ve been playing Diablo IV since launch on console, spent 100+ hours in the game and was satisfied with the initial experience. Then I dropped it for a few months and came back with the Vessel of Hatred DLC. Honestly, I wasn’t impressed. The new class didn’t bring any fresh experience and feels boring to me. In fact, I only really liked the new cinematics. I could skip this DLC with no regrets.  Later on I bought a Steam Deck and got the Steam version of the game, and it became a game changer for me. The game is well optimized - it looks good and runs really smoothly. Sure, there are a lot of other ARPGs out there, and I’ve tried most of the recent releases, but when it comes to maintaining the game as a live service, Blizzard still does it better than others. I actually feel motivated to come back with each new season.  The pre-DLC content, Lord of Hatred, feels solid.The Paladin already became one of my favorite characters I’ve played in Diablo IV. It’s tightly connected to the game’s lore and is fun to play. I don’t know much about the upcoming Warlock yet, but the Paladin is definitely worth it.  One big disappointment in Blizzard’s policies is the high price of cosmetic items. I still believe player engagement should be tied to reasonable pricing - people would buy more and be more willing to spend small amounts over time. Instead, it feels like Blizz’ monetization strategy pushes players to spend $100 on things like the Doom collaboration, only to later realize it was overpriced, which makes them hesitate to spend anything else in the future.  So, my verdict: you should play Diablo IV if you like ARPGs. The ongoing support makes it one of the best on the market. 8/10. Monetization system - 1/10. I had to say it! Huh :)",Steam
220976184,2026-03-18T12:56:36+00:00,positive,russian,,3.9,1,recommended,+,Steam
220974099,2026-03-18T12:16:21+00:00,negative,schinese,,485.78,0,not_recommended,制作组泉嘉丝光了？死活刷不出捣蛋鬼 逼着花钱消费 蛋白石卡的死死的精造难得一批 为了卡人而卡人 这帮人永世不得超生 下辈子绝对托生不了人,Steam
220972448,2026-03-18T11:42:06+00:00,negative,german,,75.8,3,not_recommended,Worst ARPG.  No real freedom in building your Character.   Stupid effects/skills on armor or weapons.   Doing all day long the same thing.   Even the Seasons are the same but with another skin toned over.   Play POE or Grim Dawn instead.,Steam
220971409,2026-03-18T11:18:15+00:00,positive,russian,,451.22,0,recommended,у меня демоны в голове,Steam
220971149,2026-03-18T11:11:16+00:00,positive,schinese,,1541.78,0,recommended,good,Steam
220970617,2026-03-18T10:58:08+00:00,positive,russian,,45.93,0,recommended,sыыыыыыыыыыы,Steam
220968022,2026-03-18T09:50:14+00:00,positive,english,,78.18,1,recommended,"I had lot's of fun in this game. Campaign and narration are good. Game world always throw some activities to you, it's engaging and addictive. Some side quests are actually have good story and narrative. With correct build you will feel like god flying through map and melting everything.  Though, I would NOT recommend this game for people that seek replayability, build variety and skills balance. Mostly each season you will see the same meta builds. For non-meta it's almost impossible to reach T4 difficulty and high pit level. So, game is good for 1-2 playthrough, but then it's boring.",Steam
220966019,2026-03-18T08:56:06+00:00,positive,russian,,567.17,0,recommended,"Игре нужен ребаланс всего: 1) Куча бесполезного лута (зачем?) 2) Нужен дефицит ресурсов. Я не понимаю зачем они нужны, если пылесосится всего с избытком кроме маревита 3) Нужна торговая площадка по аналогии с ПОЕ. Почему я должен спамить в чат если хочу что то продать? Кому мешал аукцион как в диабло 3? Это было офигенно. 4) Инфляция голды. Зачем? 5) Смерти без штрафов. Игра должна наказывать если ты умираешь. Поднять стоимость ремонта в сотни раз, сделать штраф к опыту и т.д. 6) УБРАТЬ ОТКРЫТЫЙ МИР. Я вспоминаю сезон про дерево и корни. Это просто сюр. Ты бежишь по локе осваивать новый контент и хочешь в соло потыкать мобов? Нет, прилетит пушка в актуальном билде и будет ваншотить весь контент, а ты будешь стоять рядом и собирать лут... мда 7) Можно убрать автоматический лвл ап до 60 лвл в начале игры? Я и мои друзья обожглись на этом, у нас просто отняли возможность вовлеченно пройти контент на этом моменте. Почему то открыты все святилища лилит.  8) Слабые боссы. Ваншот всех боссов это неправильно.  Короче. Визуал топ, механики классные, но одним словом активижен. Это значит очень дорого и запредельный казуал.",Steam
220963621,2026-03-18T07:50:03+00:00,positive,german,,40.6,0,recommended,macht süchtig,Steam
220962053,2026-03-18T07:02:23+00:00,positive,english,,51.62,0,recommended,"On my old main I had 10k hours, a very beautiful game. It reminds me of World Of Warcraft. I recommend for everyone to play this game, very entertaining and never gets boring playing this game.",Steam
220961998,2026-03-18T07:00:45+00:00,positive,spanish,,30.83,0,recommended,"Diablo es la ostia, blizzard unos ladrones , si pasas por la rueda de pagar por todo (cosa que no deberíamos) es muy buen juego, con una ambientacion de 10 y hoy en día en 2026 tiene mucho contenido. Las decisiones de blizzard con las expansiones son pa meterlos en la cárcel eso si",Steam
220960119,2026-03-18T06:04:49+00:00,positive,english,,147.5,0,recommended,Broke up with my boyfriend because he left me for dead during Helltide. 10/10 would recommend!,Steam
220956328,2026-03-18T04:21:25+00:00,positive,french,,27.08,1,recommended,wow,Steam
220955765,2026-03-18T04:07:33+00:00,positive,english,,4.52,0,recommended,"Diablo IV is exactly what I wanted from a modern Diablo game. The atmosphere is dark, gritty, and immersive—bringing the series back to its roots in the best way possible. The world feels alive, and exploring it never really gets old.  Combat is smooth and satisfying, with tons of build variety that actually lets you play how you want. Whether you’re experimenting with skills or chasing better gear, there’s always something pulling you back in. The progression feels rewarding without being overly complicated.  It’s not perfect, but if you enjoy action RPGs with solid combat, strong visuals, and a world you can sink hours into, Diablo IV is absolutely worth playing.",Steam
220952028,2026-03-18T02:42:58+00:00,positive,english,,4.07,0,recommended,A++,Steam
220950155,2026-03-18T02:02:12+00:00,positive,brazilian,,32.22,0,recommended,"Foi um dos ÚNICOS ARPGS que conseguiu me viciar, jogo extremamente divertido e viciante, jogabilidade fácil, Excelente História, Ótimas Classes, Ótima Ambientação, e MUITOS DEMÔNIOS PARA MATAR!",Steam
220946935,2026-03-18T00:54:27+00:00,positive,spanish,,44.92,0,recommended,Juegaso,Steam
220945670,2026-03-18T00:27:02+00:00,positive,english,,72.12,1,recommended,good chill game,Steam
220940293,2026-03-17T22:39:38+00:00,positive,english,,57.67,2,recommended,Its not Diablo 2 but it is way better than Diablo 3. Plus Lilith is the ultimate MILF!!,Steam
220927342,2026-03-17T21:46:53+00:00,positive,english,,127.45,1,recommended,its good :),Steam
